Time Since Start (in seconds),Participant ID,Trial Number,Condition Number,Head Position x,Head Position y,Head Position z
36.44215,,2,2,2.159713,0.8746626,-1.094472
36.4533,,2,2,2.160113,0.8742961,-1.094567
36.46433,,2,2,2.160517,0.8738891,-1.094709
36.47555,,2,2,2.161145,0.873699,-1.094633
36.48666,,2,2,2.159512,0.8747513,-1.092332
36.49779,,2,2,2.160075,0.8746153,-1.092353
36.50882,,2,2,2.160358,0.8752772,-1.091495
36.51995,,2,2,2.161152,0.8753074,-1.091453
36.53106,,2,2,2.161896,0.8750009,-1.091409
36.54223,,2,2,2.162521,0.8749898,-1.091301
36.55322,,2,2,2.162566,0.8748562,-1.090673
36.56438,,2,2,2.162747,0.8745127,-1.090777
36.57544,,2,2,2.161979,0.8749086,-1.089833
36.58652,,2,2,2.161947,0.8747631,-1.089972
36.5977,,2,2,2.161757,0.8748272,-1.090153
36.60873,,2,2,2.161344,0.8751305,-1.090092
36.6199,,2,2,2.161159,0.8754477,-1.090326
36.63095,,2,2,2.161152,0.8756101,-1.090531
36.6421,,2,2,2.160978,0.8759224,-1.090454
36.65322,,2,2,2.160427,0.8762096,-1.089957
36.66436,,2,2,2.160378,0.8761979,-1.090073
36.67542,,2,2,2.160383,0.8761433,-1.090242
36.68649,,2,2,2.160353,0.8761322,-1.09033
36.69766,,2,2,2.160364,0.8761147,-1.090415
36.70877,,2,2,2.160352,0.8761789,-1.09026
36.71979,,2,2,2.160417,0.8760962,-1.090273
36.73096,,2,2,2.160496,0.8760075,-1.09026
36.74215,,2,2,2.160214,0.8762015,-1.089904
36.75309,,2,2,2.160093,0.8762679,-1.089776
36.76421,,2,2,2.16011,0.8762692,-1.089887
36.77534,,2,2,2.159794,0.8764513,-1.089633
36.78652,,2,2,2.159581,0.8764709,-1.089478
36.79755,,2,2,2.15958,0.8764216,-1.089569
36.80866,,2,2,2.158832,0.8768931,-1.088979
36.81979,,2,2,2.158859,0.8767828,-1.089085
36.83092,,2,2,2.158905,0.876681,-1.089143
36.84206,,2,2,2.158657,0.8767949,-1.088792
36.85322,,2,2,2.158762,0.8767449,-1.088885
36.86436,,2,2,2.15886,0.8766482,-1.088951
36.87527,,2,2,2.158372,0.8769421,-1.088193
36.88644,,2,2,2.158445,0.8768824,-1.088228
36.89748,,2,2,2.158505,0.8767925,-1.088299
36.9086,,2,2,2.158527,0.8768679,-1.088428
36.91974,,2,2,2.158528,0.8767056,-1.088583
36.93085,,2,2,2.158564,0.8766314,-1.088713
36.94199,,2,2,2.158055,0.8768544,-1.088249
36.95314,,2,2,2.158154,0.8768337,-1.088265
36.96417,,2,2,2.158246,0.8768434,-1.088308
36.97529,,2,2,2.157843,0.8769844,-1.08815
36.98651,,2,2,2.157313,0.8772925,-1.087654
36.99745,,2,2,2.157306,0.8772786,-1.087724
37.00862,,2,2,2.157213,0.877325,-1.087589
37.01975,,2,2,2.156955,0.8773662,-1.087468
37.03086,,2,2,2.15691,0.8772601,-1.087506
37.04185,,2,2,2.156441,0.8775361,-1.08721
37.05296,,2,2,2.156389,0.8774044,-1.087263
37.06409,,2,2,2.156155,0.87722,-1.087328
37.0752,,2,2,2.155689,0.8773889,-1.087156
37.08631,,2,2,2.155499,0.8776348,-1.087031
37.0975,,2,2,2.155473,0.877649,-1.087088
37.1085,,2,2,2.156008,0.8773504,-1.087498
37.11966,,2,2,2.155997,0.877397,-1.087529
37.13075,,2,2,2.156015,0.8774975,-1.08753
37.14199,,2,2,2.155964,0.8776028,-1.087528
37.15293,,2,2,2.155926,0.8775671,-1.087583
37.16409,,2,2,2.155892,0.877515,-1.087635
37.17517,,2,2,2.155729,0.8775399,-1.087597
37.18629,,2,2,2.155681,0.8774088,-1.087808
37.19743,,2,2,2.155591,0.8773358,-1.088006
37.2085,,2,2,2.155385,0.8774822,-1.088221
37.21955,,2,2,2.155344,0.877468,-1.088599
37.23071,,2,2,2.155339,0.8774272,-1.088955
37.24179,,2,2,2.154951,0.8777289,-1.088897
37.25301,,2,2,2.154966,0.8777089,-1.089301
37.26399,,2,2,2.154944,0.8776981,-1.089626
37.27513,,2,2,2.154459,0.8778378,-1.089657
37.2863,,2,2,2.154186,0.8777801,-1.089756
37.29729,,2,2,2.153893,0.8776351,-1.089449
37.30844,,2,2,2.152985,0.8780833,-1.088355
37.31959,,2,2,2.152785,0.8781868,-1.088083
37.33067,,2,2,2.152534,0.8783446,-1.087973
37.34232,,2,2,2.15218,0.8786138,-1.087868
37.35289,,2,2,2.151478,0.879078,-1.087551
37.36401,,2,2,2.151073,0.8793536,-1.087729
37.37504,,2,2,2.150153,0.8798965,-1.087508
37.38627,,2,2,2.149843,0.8800285,-1.08773
37.39729,,2,2,2.149662,0.8801363,-1.087829
37.40845,,2,2,2.149663,0.8802786,-1.087856
37.41977,,2,2,2.149392,0.8803462,-1.087725
37.43062,,2,2,2.149218,0.8802825,-1.087775
37.4417,,2,2,2.148887,0.8802715,-1.087619
37.45282,,2,2,2.148942,0.880099,-1.087744
37.46387,,2,2,2.148838,0.880042,-1.087658
37.47507,,2,2,2.148557,0.8801182,-1.087427
37.48619,,2,2,2.148559,0.8801826,-1.087503
37.49725,,2,2,2.148479,0.8802665,-1.087459
37.50837,,2,2,2.148493,0.8804458,-1.087337
37.51958,,2,2,2.148067,0.8805916,-1.087074
37.5306,,2,2,2.147649,0.8807626,-1.087295
37.54173,,2,2,2.147828,0.8810732,-1.08772
37.55275,,2,2,2.147955,0.8811129,-1.087767
37.5639,,2,2,2.148121,0.8810989,-1.087669
37.57494,,2,2,2.148057,0.8810666,-1.087484
37.58612,,2,2,2.148282,0.8808586,-1.087598
37.5972,,2,2,2.148348,0.8806853,-1.087597
37.60835,,2,2,2.148401,0.8805993,-1.087399
37.61943,,2,2,2.148499,0.88049,-1.087382
37.6306,,2,2,2.148654,0.8803771,-1.087373
37.64172,,2,2,2.148741,0.880273,-1.087429
37.65276,,2,2,2.148798,0.8802785,-1.087425
37.66383,,2,2,2.148802,0.880351,-1.087448
37.675,,2,2,2.148655,0.8805532,-1.087353
37.6861,,2,2,2.148249,0.8807949,-1.086953
37.69718,,2,2,2.148246,0.8808795,-1.087006
37.70825,,2,2,2.148238,0.8809573,-1.086706
37.71934,,2,2,2.148296,0.8809506,-1.086702
37.7305,,2,2,2.148379,0.8808592,-1.086659
37.7417,,2,2,2.148178,0.8809283,-1.086465
37.75267,,2,2,2.148088,0.8808205,-1.086431
37.76376,,2,2,2.147991,0.8807772,-1.086424
37.77485,,2,2,2.147761,0.8808194,-1.086385
37.78608,,2,2,2.147772,0.8808571,-1.086491
37.79707,,2,2,2.147788,0.8809344,-1.086535
37.80813,,2,2,2.147453,0.8812822,-1.086121
37.81947,,2,2,2.147485,0.8813183,-1.086164
37.83044,,2,2,2.147519,0.8813229,-1.086212
37.84149,,2,2,2.147361,0.8813478,-1.086169
37.85265,,2,2,2.147857,0.880959,-1.086775
37.86368,,2,2,2.14792,0.8808178,-1.087034
37.8748,,2,2,2.147436,0.8809282,-1.08656
37.88588,,2,2,2.147328,0.8809277,-1.086489
37.89711,,2,2,2.147343,0.880944,-1.086285
37.90848,,2,2,2.147211,0.8810778,-1.085988
37.91924,,2,2,2.147677,0.8809428,-1.086346
37.93065,,2,2,2.147735,0.8810359,-1.086267
37.9417,,2,2,2.147819,0.8811683,-1.086152
37.95264,,2,2,2.147819,0.8812115,-1.086179
37.96366,,2,2,2.147824,0.8811479,-1.08624
37.97495,,2,2,2.147823,0.8810742,-1.086125
37.98592,,2,2,2.14775,0.8809764,-1.085993
37.99697,,2,2,2.147754,0.8808404,-1.085901
38.00813,,2,2,2.147638,0.8807848,-1.085712
38.01921,,2,2,2.147652,0.8807638,-1.085542
38.03031,,2,2,2.147694,0.8807942,-1.085522
38.04139,,2,2,2.147802,0.880846,-1.08532
38.05254,,2,2,2.148037,0.8809476,-1.085244
38.06357,,2,2,2.147921,0.8810011,-1.085315
38.07482,,2,2,2.147739,0.881115,-1.085335
38.08579,,2,2,2.147792,0.8810405,-1.085651
38.09702,,2,2,2.147744,0.8810299,-1.085701
38.10802,,2,2,2.147854,0.8810161,-1.085812
38.11916,,2,2,2.148032,0.8809122,-1.086407
38.13032,,2,2,2.148007,0.8809161,-1.086382
38.14143,,2,2,2.148175,0.8809165,-1.086125
38.1525,,2,2,2.148533,0.8806754,-1.086128
38.16355,,2,2,2.148646,0.8806092,-1.086096
38.17476,,2,2,2.148343,0.8807043,-1.086028
38.18584,,2,2,2.148261,0.8809529,-1.085818
38.19693,,2,2,2.148306,0.8809343,-1.085824
38.20799,,2,2,2.148232,0.8810613,-1.085752
38.21958,,2,2,2.148157,0.881054,-1.085811
38.23022,,2,2,2.148058,0.8810126,-1.085897
38.24136,,2,2,2.147863,0.8810098,-1.085909
38.25252,,2,2,2.14824,0.8806898,-1.086403
38.26365,,2,2,2.148276,0.8806822,-1.086419
38.275,,2,2,2.148244,0.8807287,-1.086347
38.28584,,2,2,2.148221,0.8806985,-1.086205
38.29684,,2,2,2.148308,0.8806843,-1.086232
38.30795,,2,2,2.148163,0.8807392,-1.086164
38.31905,,2,2,2.147753,0.8809871,-1.085675
38.33052,,2,2,2.147808,0.8809581,-1.085691
38.3415,,2,2,2.147751,0.8809708,-1.085594
38.35246,,2,2,2.147768,0.8808377,-1.085503
38.36352,,2,2,2.147803,0.8807482,-1.085483
38.37472,,2,2,2.147851,0.8807307,-1.085312
38.38586,,2,2,2.148201,0.8804354,-1.085619
38.39679,,2,2,2.148224,0.880417,-1.085612
38.41072,,2,2,2.148263,0.8804896,-1.08558
38.41905,,2,2,2.148468,0.8804414,-1.085938
38.43003,,2,2,2.148431,0.8804916,-1.086002
38.44131,,2,2,2.14845,0.8804517,-1.086091
38.45236,,2,2,2.148452,0.8804896,-1.086122
38.46355,,2,2,2.14847,0.8805109,-1.086153
38.47458,,2,2,2.148236,0.8805727,-1.086066
38.48583,,2,2,2.148594,0.8803615,-1.086468
38.49685,,2,2,2.148651,0.8803094,-1.086467
38.50793,,2,2,2.14866,0.8802608,-1.086385
38.51903,,2,2,2.148904,0.8800676,-1.086634
38.53013,,2,2,2.148895,0.8799823,-1.08669
38.54133,,2,2,2.148981,0.8798943,-1.086907
38.55233,,2,2,2.148904,0.8799054,-1.086987
38.5635,,2,2,2.148808,0.8799713,-1.087098
38.57454,,2,2,2.148663,0.88005,-1.087066
38.58564,,2,2,2.148895,0.8799847,-1.087317
38.59675,,2,2,2.148942,0.8799848,-1.087311
38.60779,,2,2,2.148393,0.8803235,-1.086707
38.61905,,2,2,2.14844,0.8803073,-1.086629
38.63003,,2,2,2.1485,0.8802691,-1.086533
38.64118,,2,2,2.148515,0.8803013,-1.086376
38.65227,,2,2,2.148545,0.8802761,-1.086291
38.66347,,2,2,2.148552,0.8802821,-1.086321
38.67453,,2,2,2.148486,0.8803129,-1.086273
38.68559,,2,2,2.148636,0.8802208,-1.086442
38.69668,,2,2,2.14859,0.8802441,-1.086323
38.70778,,2,2,2.148285,0.8804949,-1.086019
38.71894,,2,2,2.14843,0.8807648,-1.086127
38.73003,,2,2,2.148407,0.8806455,-1.086065
38.74118,,2,2,2.148314,0.8804248,-1.086149
38.75244,,2,2,2.1483,0.8798216,-1.086364
38.76334,,2,2,2.148226,0.8795109,-1.086033
38.7744,,2,2,2.148242,0.8794304,-1.085585
38.7856,,2,2,2.148556,0.8793105,-1.085763
38.79665,,2,2,2.148494,0.8795303,-1.085781
38.80775,,2,2,2.14857,0.8798781,-1.085805
38.81905,,2,2,2.148918,0.8799458,-1.086462
38.83004,,2,2,2.149164,0.8801655,-1.086668
38.84118,,2,2,2.149668,0.8801773,-1.087245
38.85228,,2,2,2.149694,0.8802817,-1.08726
38.86335,,2,2,2.149663,0.8801882,-1.087237
38.87445,,2,2,2.149528,0.8800357,-1.087074
38.88555,,2,2,2.149276,0.8798538,-1.086828
38.89662,,2,2,2.149226,0.8795827,-1.086782
38.9077,,2,2,2.149237,0.8794661,-1.086584
38.91879,,2,2,2.149408,0.8791955,-1.086652
38.92992,,2,2,2.149506,0.8792333,-1.086705
38.94121,,2,2,2.149508,0.8794351,-1.086671
38.95216,,2,2,2.149677,0.8795852,-1.086933
38.96326,,2,2,2.149667,0.8797372,-1.087012
38.97434,,2,2,2.149699,0.8798768,-1.086947
38.9856,,2,2,2.14976,0.8798998,-1.087097
38.99663,,2,2,2.149742,0.8798369,-1.087128
39.00768,,2,2,2.149756,0.8797382,-1.087055
39.01886,,2,2,2.15059,0.8790675,-1.087996
39.02992,,2,2,2.150627,0.8789307,-1.088009
39.04097,,2,2,2.150496,0.8789179,-1.087898
39.05208,,2,2,2.150649,0.8788528,-1.08805
39.06323,,2,2,2.150696,0.8788809,-1.088059
39.07421,,2,2,2.150714,0.8790266,-1.087917
39.08546,,2,2,2.150617,0.8790597,-1.087754
39.09657,,2,2,2.150618,0.879083,-1.087729
39.10756,,2,2,2.150587,0.8790833,-1.087587
39.1188,,2,2,2.150557,0.8789361,-1.087516
39.12979,,2,2,2.150579,0.8788145,-1.087489
39.14103,,2,2,2.150433,0.878772,-1.087393
39.1521,,2,2,2.150105,0.8789247,-1.086892
39.16313,,2,2,2.150226,0.8788971,-1.086821
39.17422,,2,2,2.150839,0.8788329,-1.087231
39.18541,,2,2,2.150901,0.8788683,-1.087182
39.19638,,2,2,2.150822,0.8788792,-1.087162
39.20749,,2,2,2.150887,0.8790122,-1.086994
39.21866,,2,2,2.15132,0.8787822,-1.087494
39.23005,,2,2,2.151314,0.8788493,-1.087529
39.24105,,2,2,2.151078,0.8788105,-1.087402
39.25209,,2,2,2.150902,0.8787501,-1.087148
39.26319,,2,2,2.150933,0.8787016,-1.087094
39.27458,,2,2,2.150824,0.8788225,-1.086964
39.28546,,2,2,2.150838,0.8788411,-1.087
39.29642,,2,2,2.150866,0.8788392,-1.087077
39.30745,,2,2,2.150785,0.8789387,-1.087054
39.31861,,2,2,2.150762,0.8791019,-1.087098
39.32971,,2,2,2.150766,0.8791671,-1.08712
39.341,,2,2,2.150716,0.8792122,-1.087055
39.35198,,2,2,2.15106,0.8789993,-1.087469
39.36326,,2,2,2.151043,0.8789214,-1.087492
39.37414,,2,2,2.151053,0.8789138,-1.087392
39.38539,,2,2,2.15097,0.8789216,-1.087311
39.39635,,2,2,2.151015,0.8788529,-1.087357
39.40745,,2,2,2.150827,0.8788773,-1.087312
39.41859,,2,2,2.150525,0.8790719,-1.086975
39.42966,,2,2,2.150549,0.879083,-1.086978
39.44081,,2,2,2.150733,0.8791762,-1.086911
39.45189,,2,2,2.150655,0.8791799,-1.086747
39.4631,,2,2,2.150675,0.8791879,-1.08676
39.47407,,2,2,2.150683,0.8792495,-1.086672
39.48537,,2,2,2.150784,0.8792248,-1.086807
39.4965,,2,2,2.150812,0.8791836,-1.086869
39.50749,,2,2,2.150719,0.8791663,-1.086869
39.51857,,2,2,2.150461,0.8792216,-1.086621
39.52964,,2,2,2.150473,0.8791526,-1.086689
39.54082,,2,2,2.150384,0.8791129,-1.086637
39.55189,,2,2,2.149729,0.8793796,-1.085947
39.56295,,2,2,2.149665,0.8792248,-1.085895
39.57402,,2,2,2.14941,0.8791679,-1.085489
39.58528,,2,2,2.149436,0.8790216,-1.08531
39.59621,,2,2,2.149468,0.8789892,-1.08519
39.60739,,2,2,2.149369,0.8790739,-1.084996
39.61851,,2,2,2.149708,0.8789374,-1.085365
39.62961,,2,2,2.149724,0.8790464,-1.085381
39.64067,,2,2,2.149487,0.8792011,-1.085371
39.65202,,2,2,2.149825,0.8791279,-1.085818
39.66296,,2,2,2.149831,0.879139,-1.08588
39.67395,,2,2,2.149516,0.8792699,-1.085772
39.68524,,2,2,2.149791,0.8791719,-1.086065
39.6962,,2,2,2.149784,0.8791098,-1.086102
39.70749,,2,2,2.149809,0.8791321,-1.08609
39.71846,,2,2,2.150176,0.8789874,-1.086541
39.72951,,2,2,2.150207,0.8789925,-1.086546
39.74074,,2,2,2.150059,0.8790433,-1.086459
39.75171,,2,2,2.15045,0.8787732,-1.086885
39.76286,,2,2,2.150613,0.8786433,-1.08705
39.77395,,2,2,2.150634,0.8786188,-1.087153
39.78511,,2,2,2.150546,0.8786275,-1.087137
39.79613,,2,2,2.150559,0.8786508,-1.087148
39.80732,,2,2,2.150527,0.8787197,-1.087035
39.81858,,2,2,2.150807,0.8785298,-1.087263
39.8295,,2,2,2.150841,0.8785803,-1.087279
39.84059,,2,2,2.150744,0.878702,-1.087229
39.85181,,2,2,2.151197,0.8785182,-1.087845
39.86295,,2,2,2.151195,0.8785593,-1.087897
39.87388,,2,2,2.151026,0.8785387,-1.087883
39.88514,,2,2,2.150764,0.878566,-1.087573
39.89651,,2,2,2.150778,0.8784861,-1.087573
39.90723,,2,2,2.150615,0.8784842,-1.087513
39.91835,,2,2,2.150423,0.8785258,-1.087323
39.92933,,2,2,2.150422,0.8785074,-1.087389
39.94061,,2,2,2.15044,0.8785692,-1.087331
39.95179,,2,2,2.150876,0.8783495,-1.087928
39.96279,,2,2,2.150842,0.8783441,-1.087996
39.97384,,2,2,2.150859,0.8784217,-1.087927
39.98497,,2,2,2.150961,0.8784602,-1.088085
39.99605,,2,2,2.151032,0.878473,-1.08801
40.00725,,2,2,2.15088,0.8785198,-1.087844
40.01831,,2,2,2.150934,0.8785724,-1.087851
40.02937,,2,2,2.150984,0.8785217,-1.087874
40.04052,,2,2,2.151006,0.8783831,-1.087856
40.05186,,2,2,2.150817,0.8782535,-1.087672
40.0628,,2,2,2.150722,0.87836,-1.087706
40.07381,,2,2,2.150605,0.8785203,-1.087655
40.08492,,2,2,2.150689,0.878658,-1.087559
40.09604,,2,2,2.15091,0.8786432,-1.087544
40.10719,,2,2,2.150923,0.8786663,-1.087502
40.11843,,2,2,2.151288,0.8785327,-1.087915
40.12933,,2,2,2.151303,0.8785178,-1.087977
40.14066,,2,2,2.151261,0.8785427,-1.087851
40.15158,,2,2,2.15132,0.8784304,-1.087889
40.16273,,2,2,2.151302,0.8783756,-1.08787
40.17381,,2,2,2.151226,0.8783987,-1.087728
40.18517,,2,2,2.151335,0.8782687,-1.087837
40.19598,,2,2,2.151376,0.8782886,-1.087857
40.20708,,2,2,2.151264,0.8783756,-1.087845
40.21828,,2,2,2.15117,0.8784942,-1.087697
40.22932,,2,2,2.151225,0.8784959,-1.087728
40.24046,,2,2,2.151284,0.8785668,-1.087662
40.25154,,2,2,2.151523,0.8783827,-1.087944
40.26289,,2,2,2.151531,0.8783541,-1.087981
40.27379,,2,2,2.151422,0.8783777,-1.087923
40.28514,,2,2,2.151972,0.8780281,-1.088611
40.29589,,2,2,2.151955,0.8780039,-1.088658
40.30713,,2,2,2.151748,0.8780522,-1.088598
40.31824,,2,2,2.152312,0.8777413,-1.08926
40.32933,,2,2,2.152354,0.8777441,-1.089306
40.34059,,2,2,2.152454,0.8777818,-1.089338
40.35156,,2,2,2.152813,0.8775446,-1.08973
40.36256,,2,2,2.15286,0.8775429,-1.089785
40.37366,,2,2,2.152711,0.8775553,-1.089784
40.38482,,2,2,2.152447,0.877662,-1.089465
40.39594,,2,2,2.152522,0.8776198,-1.089488
40.40699,,2,2,2.152427,0.8776135,-1.08938
40.41812,,2,2,2.15214,0.8777339,-1.089041
40.42929,,2,2,2.152122,0.8776845,-1.089032
40.44029,,2,2,2.152174,0.8777283,-1.088958
40.45195,,2,2,2.152077,0.87774,-1.088845
40.46267,,2,2,2.152109,0.8777348,-1.088926
40.47359,,2,2,2.152089,0.8776264,-1.088775
40.48484,,2,2,2.152258,0.8774845,-1.089462
40.496,,2,2,2.152206,0.8775323,-1.089528
40.50736,,2,2,2.152116,0.8776891,-1.089521
40.51812,,2,2,2.152562,0.8775054,-1.090036
40.52929,,2,2,2.152574,0.8774831,-1.090069
40.54052,,2,2,2.152501,0.8774757,-1.090048
40.5514,,2,2,2.152472,0.8774895,-1.090082
40.56257,,2,2,2.15248,0.8774188,-1.090106
40.57362,,2,2,2.152573,0.877395,-1.090045
40.58477,,2,2,2.152701,0.8771871,-1.090172
40.59579,,2,2,2.152713,0.877176,-1.090187
40.60691,,2,2,2.152688,0.8772104,-1.090156
40.61811,,2,2,2.152544,0.8773586,-1.089997
40.62908,,2,2,2.152586,0.8773674,-1.090048
40.64058,,2,2,2.152637,0.8774512,-1.090012
40.65136,,2,2,2.152692,0.877404,-1.090101
40.66259,,2,2,2.152702,0.8773995,-1.090156
40.67361,,2,2,2.152662,0.8774469,-1.090093
40.6847,,2,2,2.152487,0.8774751,-1.089902
40.69582,,2,2,2.152483,0.8774236,-1.089902
40.70688,,2,2,2.152411,0.8774473,-1.089815
40.71798,,2,2,2.152502,0.8774198,-1.0899
40.72908,,2,2,2.15255,0.877425,-1.089926
40.74029,,2,2,2.152445,0.87748,-1.089898
40.75126,,2,2,2.152182,0.8776856,-1.089598
40.76259,,2,2,2.152215,0.8776785,-1.08963
40.77351,,2,2,2.152147,0.8777098,-1.089562
40.78459,,2,2,2.151884,0.877858,-1.089242
40.79578,,2,2,2.151868,0.8778233,-1.089257
40.80677,,2,2,2.151897,0.8778856,-1.089117
40.81789,,2,2,2.151755,0.8779151,-1.088948
40.82901,,2,2,2.151749,0.8779195,-1.088944
40.8401,,2,2,2.151757,0.8779721,-1.088839
40.8513,,2,2,2.151736,0.8779877,-1.088814
40.86234,,2,2,2.15174,0.877992,-1.088837
40.87344,,2,2,2.151663,0.8780559,-1.088784
40.88465,,2,2,2.151203,0.8782328,-1.088278
40.89589,,2,2,2.151206,0.8782331,-1.088273
40.90668,,2,2,2.151,0.8782852,-1.088194
40.91784,,2,2,2.151369,0.8781409,-1.088616
40.92897,,2,2,2.151389,0.8781282,-1.088596
40.94019,,2,2,2.151035,0.8782054,-1.088397
40.95118,,2,2,2.151886,0.877695,-1.089348
40.96227,,2,2,2.151943,0.8775694,-1.08946
40.97332,,2,2,2.15181,0.8775863,-1.089439
40.98445,,2,2,2.15178,0.8777676,-1.089281
40.99563,,2,2,2.151824,0.8777637,-1.08931
41.00679,,2,2,2.152054,0.8777629,-1.089172
41.0178,,2,2,2.152241,0.8776435,-1.089347
41.02888,,2,2,2.152175,0.8776059,-1.08941
41.04006,,2,2,2.151895,0.8776267,-1.089344
41.05129,,2,2,2.151869,0.877539,-1.089394
41.06236,,2,2,2.15184,0.8774973,-1.08936
41.0733,,2,2,2.151736,0.8775135,-1.089187
41.08445,,2,2,2.151658,0.8776259,-1.089054
41.0957,,2,2,2.151678,0.8776285,-1.089035
41.1066,,2,2,2.151623,0.8777354,-1.0889
41.11781,,2,2,2.151836,0.8776852,-1.08918
41.12889,,2,2,2.151863,0.8777006,-1.089235
41.14,,2,2,2.151711,0.8777663,-1.08913
41.15123,,2,2,2.151614,0.8777424,-1.088995
41.16223,,2,2,2.151615,0.8776926,-1.088978
41.17336,,2,2,2.151601,0.8776919,-1.088873
41.18435,,2,2,2.151701,0.87765,-1.089053
41.19564,,2,2,2.15168,0.8776405,-1.089068
41.20669,,2,2,2.151709,0.8776731,-1.088969
41.21783,,2,2,2.151894,0.8775629,-1.089154
41.22883,,2,2,2.15189,0.8775626,-1.089134
41.23995,,2,2,2.151721,0.8776179,-1.089026
41.25108,,2,2,2.151524,0.8778372,-1.088815
41.26219,,2,2,2.15153,0.8778343,-1.088806
41.27332,,2,2,2.151635,0.8778923,-1.088706
41.28438,,2,2,2.1517,0.8778782,-1.088785
41.29552,,2,2,2.151705,0.8778644,-1.088786
41.30656,,2,2,2.151717,0.8778729,-1.088752
41.31768,,2,2,2.151784,0.8778712,-1.088862
41.32877,,2,2,2.151739,0.877872,-1.088867
41.33997,,2,2,2.151562,0.877935,-1.088795
41.35102,,2,2,2.151517,0.8780088,-1.088802
41.36215,,2,2,2.151484,0.8780262,-1.088832
41.37315,,2,2,2.151285,0.8781078,-1.088753
41.38442,,2,2,2.151371,0.8780584,-1.08887
41.39547,,2,2,2.151411,0.8780429,-1.088899
41.40652,,2,2,2.151224,0.8780294,-1.088909
41.41767,,2,2,2.151417,0.8778049,-1.089168
41.4287,,2,2,2.151387,0.8777534,-1.089226
41.43983,,2,2,2.151278,0.877775,-1.089117
41.45096,,2,2,2.151398,0.8775896,-1.089242
41.46218,,2,2,2.151332,0.8774992,-1.089178
41.47326,,2,2,2.151042,0.8776283,-1.089231
41.48438,,2,2,2.152069,0.8770939,-1.090416
41.49541,,2,2,2.152325,0.8771128,-1.090472
41.50658,,2,2,2.152331,0.8771276,-1.090416
41.51769,,2,2,2.152478,0.8770435,-1.090657
41.52864,,2,2,2.152496,0.8770192,-1.090647
41.5401,,2,2,2.152506,0.8770218,-1.090566
41.55089,,2,2,2.1528,0.8767635,-1.090812
41.56201,,2,2,2.152835,0.8766502,-1.090785
41.5731,,2,2,2.152885,0.8766235,-1.090677
41.58423,,2,2,2.153051,0.8764002,-1.090793
41.59534,,2,2,2.153092,0.8763389,-1.090782
41.60643,,2,2,2.153014,0.8764049,-1.090607
41.61756,,2,2,2.153207,0.8764554,-1.090827
41.62863,,2,2,2.15324,0.8764648,-1.090828
41.63973,,2,2,2.153302,0.8765156,-1.090774
41.65081,,2,2,2.153461,0.8763315,-1.090908
41.66211,,2,2,2.153497,0.8763384,-1.090906
41.67319,,2,2,2.153404,0.8763865,-1.090761
41.68417,,2,2,2.153524,0.8764023,-1.09082
41.69531,,2,2,2.153672,0.8764005,-1.090758
41.70636,,2,2,2.153836,0.8764939,-1.090628
41.71751,,2,2,2.154136,0.8766434,-1.090564
41.72868,,2,2,2.154512,0.8767821,-1.09047
41.7398,,2,2,2.154978,0.8768534,-1.090367
41.75082,,2,2,2.155386,0.8769359,-1.090055
41.76187,,2,2,2.15632,0.8770018,-1.089907
41.77298,,2,2,2.157355,0.8772135,-1.089526
41.78409,,2,2,2.157976,0.8773931,-1.088847
41.79525,,2,2,2.158844,0.8762631,-1.088268
41.80633,,2,2,2.159425,0.8756382,-1.087784
41.81756,,2,2,2.159168,0.8754026,-1.087449
41.82861,,2,2,2.159305,0.875068,-1.08773
41.83969,,2,2,2.159293,0.8751797,-1.08762
41.85077,,2,2,2.158925,0.8754961,-1.08707
41.86211,,2,2,2.158656,0.8757617,-1.087054
41.87303,,2,2,2.15825,0.8762018,-1.086913
41.88414,,2,2,2.158313,0.8764219,-1.087362
41.89521,,2,2,2.158018,0.8767489,-1.087369
41.90627,,2,2,2.157682,0.8769706,-1.087382
41.91738,,2,2,2.157164,0.8771809,-1.087022
41.92853,,2,2,2.156998,0.8770314,-1.087106
41.93975,,2,2,2.157092,0.8771544,-1.086726
41.95076,,2,2,2.156899,0.8772928,-1.086358
41.96177,,2,2,2.157034,0.8771711,-1.086421
41.97291,,2,2,2.156788,0.8770373,-1.086303
41.98408,,2,2,2.156147,0.8773077,-1.085798
41.99512,,2,2,2.156004,0.8774844,-1.085678
42.00661,,2,2,2.155438,0.8779008,-1.085354
42.01741,,2,2,2.155022,0.8781602,-1.085278
42.02846,,2,2,2.154732,0.8784154,-1.085008
42.03949,,2,2,2.154808,0.8787149,-1.084873
42.05067,,2,2,2.154216,0.8794038,-1.084587
42.0618,,2,2,2.154212,0.8794212,-1.084688
42.07288,,2,2,2.154153,0.879485,-1.084523
42.08401,,2,2,2.154079,0.8793877,-1.084205
42.09508,,2,2,2.154488,0.8791826,-1.084331
42.10614,,2,2,2.154632,0.8788735,-1.08426
42.11734,,2,2,2.154846,0.8786376,-1.08384
42.12846,,2,2,2.155546,0.8781571,-1.084092
42.13964,,2,2,2.15648,0.877114,-1.08377
42.15062,,2,2,2.157167,0.8772838,-1.08394
42.16171,,2,2,2.157519,0.877439,-1.083782
42.17283,,2,2,2.157628,0.8779326,-1.082946
42.18398,,2,2,2.157642,0.8782387,-1.082914
